asin,name,rating,date,verified,review_title,body,helpfulVotes,brand,product_title
B06XRG6S73,alfred davis,5,"August 17, 2018",True,Quality,The product is excellent it’s Exactly how it is in the descriptions,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Loretta W,5,"November 9, 2018",True,"The phone was is very good shape and I would have love it, if it had worked",The iphone would not work with my local carrier.,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Dorothy,4,"August 18, 2018",True,IPhone 6s,I didn’t like the fact that the phone didn’t come with earphones.,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Dakota,5,"November 26, 2018",True,Mint condition,Overall good product,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Ion Tudos,5,"July 28, 2018",True,10 stars,Great! Better than I expected!,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Adelina Martinez,5,"September 12, 2018",True,The phone in great condition and with no issues,Love the phone!,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Joseph McDonough,5,"October 31, 2018",True,Perfect condition,Very happy with this purchase.,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Amazon Customer,5,"June 5, 2017",True,This is a great product. The phone is as good as new ...,This is a great product. The phone is as good as new and well packaged. Great job mywit. I'll gladly recommend this vendor any day anytime!,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Amazon Customer,5,"April 4, 2018",True,Five Stars,Product was delivered promptly and in great working order. No complaints.,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,paz b.,5,"April 17, 2017",True,Five Stars,great product !! so far working like new love it,1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Miles-Butters,4,"August 14, 2018",True,good phone,it sometimes powers off at like 14%,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Lil Mama,5,"November 16, 2018",True,Great buy!,I love it.,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Marcelo Machuca,5,"August 7, 2018",True,Trustable seller,"No marks, excellent product",,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Tynsleigh,5,"July 16, 2018",True,Good,Good,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Amazon Customer,5,"May 15, 2017",True,Five Stars,was very pleased with purchase and seller,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Evymari,2,"May 31, 2018",True,Bad battery,"The phone is in good condition. Looks and feels new, works with US and international sims, however, the battery lasts between 3-4hrs. With brightness at minimum, WiFi off and without sharing location. OUCH! Asked the buyer about battery life and NEVER recieved a reply",2.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Amazon Customer,5,"May 6, 2017",True,So Far So Good.,"Just received my package in the mail. Ordered it on the 4th of this month got it today two days later. So far so good. Phone is in beyond amazing condition all speakers, buttons, touch screen and other functions working properly as well. I hope this continues to be a purchase well worth it down the line.",16.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Yunus Ayaz,1,"August 4, 2018",True,It’s not fully unlocked!,"This phone was supposed to be fully unlocked. However, as it’s shown in the picture, it’s a Verizon model",2.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Red,5,"April 17, 2017",True,Excellent seller. Excellent product.,"The phone came 2 days ahead of schedule! It looks amazing; better than ""good"". Popped in the Walmart Family Mobile SIM card and in 2 minutes it was live on the network. No messing around. This one was for my wife. I will be buying one for myself next month from this seller.",1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Gabrielle,5,"April 17, 2017",True,... the chance and this phone has been nothing but great so far,I'm always sceptical to buy such big things online but I took the chance and this phone has been nothing but great so far. It works well and it comes in a nice package where it's protected. I recommend. 10/10!,2.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,cecilia,1,"July 25, 2018",True,Batería,Recibí este teléfono funcionó bien 5 días y luego empezó a tirar error en la batería hasta que dejó de cargar . Ahora tengo que llevarlo a servicio técnico porque no carga .,1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Amazon Customer,1,"May 23, 2018",True,Terrible quality. Has a cheap replacement screen,Terrible quality. Has a cheap replacement screen. Speaker didn’t work and phone was to hot to even put up to your ear,1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Amazon Customer,4,"July 13, 2018",True,It’s ok,It’s ok,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,DIVASALE,1,"April 3, 2018",True,NO GO.,"Got the phone March 27 and started using it immediately. By March 31st, 4 days later, the phone was shutting down for 20 minutes at a time and restarting on its own agenda. I have to return this iPhone. t may be refurbished, but it doesn't work.",3.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,matthew,2,"June 15, 2018",True,Two Stars,Not happy but at least it’s cheap,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Jordan,2,"July 17, 2018",False,Inconsistent description,"Although the phone I received was cosmetically perfect, it was not unlocked at all. The description said it was a fully unlocked phone and this one would only work on Verizon. The seller will not return emails and the phone number goes to voice mail. I ended up having to return it. I would not recommend buying from them.",1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Jayla tims,3,"March 11, 2019",False,Not fully unlocked,Couldn't get metro service so not unclocked to all,1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,CalystaGG,4,"August 6, 2018",False,You can trust this SELLER,I would definitely buy a product from this seller! I gave it to my cousin as birthday present and she was so happy with it! a little scratch on the sides but its not a big deal!,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Amber haggard,3,"August 18, 2018",False,Phone not fully functioning right now...,I may need to send the phone back in because the battery life is really short and it seems to have some small glitches in it!,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Amazon Customer,5,"December 9, 2018",False,"It’s fully unlocked, so it should work with just about any US carriers","I bought one on Black Friday and it looks and works perfectly! So far so good, I love it 👍🏽",,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,narcisa suarez,5,"August 1, 2018",False,La calidad,Me encantó el iPhone que me llegó este lunes esta igual que la imagen y me encanta demasiado!!👍👍,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,smm5743,5,"April 6, 2017",True,Amazing deal,"As I'm sure a lot of you know, it's difficult to find a reasonably priced CDMA unlocked iPhone. I was looking for one to use with Straight Talk on their Verizon network, but most iPhone 6 or greater cost around 450. I was incredibly skeptical of this, but gave it a shot. It's only my first day, so I know things can always go wrong, but so far it's working well. Came with the phone and charging cable. The box it came in looked a little rough, but the phone was fine. I only noticed 2 very small cosmetic flaws and they don't bother me in the slightest. The screen is completely free of imperfection. Setting up the phone with Straight Talk was a little tricky, but that had nothing to do with the phone, in my opinion. In case anyone else is planning to the do the same, here's how it went for me. I did the BYOP activation kit and am using a new number - I did not port an existing number. I slipped in the ""Verizon"" sim that came with the kit and tried to activate it online. It told me the phone wasn't compatible and I was disappointed. I called customer service and we were able to get it up and running, despite the representative also being unsure that it would work. I did have to update to the latest software before really using the phone. That was the most time-consuming part. Can't complain yet, especially for the price! I know it isn't ""new"" but the difference can hardly be seen.",46.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Boilermaker in Santa Fe,2,"June 11, 2018",True,NEEDS NEW BATTERY which apparently not warranted,Phone seems to work fine EXCEPT it needs a NEW BATTERY. Amazon help line connected me EVENTUALLY to Apple. Apple said the hardware is not warranted. Battery costs $29. Not exactly sure what the certified refurbished means. So save a couple hundred on the phone and plan on buying a new battery. Internet is awash with iPhone battery issues.,8.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,JB,1,"August 3, 2018",True,$200 for a phone that is not refurbished,"Ordered this phone through Electronic Deals. Took it to Verizon for a sim card and found out the sim card tray was bent. The technician was able to get the sim card in, but with some difficulty. The battery in this phone is useless. It only stays charged for about an hour. Electronic Deals sent us a new sim card tray and said they would reimburse us up to $20 toward a new battery. It is a major inconvenience to try and find an Apple Store where we can go get this taken care of. They aren't exactly located all over - the closest one to us is an hour and a half drive away. Ordering one of these phone is taking a chance and hoping that maybe the one you order will be decent - but very likely not. I think Amazon should require that these phones be in better condition before being sold. The response I got back from Electronic Deals was that I could return the phone if I'm not happy, but that isn't the easiest thing to do once you have activated it with your carrier and then don't have another phone to use in the meantime. I am very dissatisfied.",3.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Ed Woodard,5,"August 17, 2018",True,Great phone,"Very fast shipping got it next day. I opened it up and was packaged very well and looked bran new, no scratches or marks anywhere. Very easy to set up and I used .99 cent tracfone SIM card from amazon. Buy the bring your own card has three different sizes, do not be concerned about the three different carriers with the different size cards just use the one that has the micro card. Once installed in the phone go to tracfone site to activate by putting in the iPhone MIEI Number and SIM card number and you cell phone number it’s all self explanatory and easy, it transferred my minutes etc from old phone to new phone, very easy, I did not have to call customer service. Phone is great and glad I bought it.",2.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Revieiwer of Items,4,"July 15, 2019",True,Works as Advertised,"Family member’s iPhone 6s was having some trouble (inconsistently) with it recognizing an invisible headphone that wasn’t inserted in its earphone jack. This could explain why Apple removed the jack in next model. Apple also wanted to charge me over $300 for a new one at the Apple store, but I let them know I wasn’t falling for that bullsh|t of in-store price. So far so good with the refurbished unlocked iPhone (original one that was having issues mentioned above was not an unlocked model), but was sent with very minimal. Included in package was an off-brand (“Outside the Box” or something like that) charger and iPhone 6s with 93% battery health. By no means is using Amazon Renewed like picking up products from Apple or carrier store (when/if still available), but it gets those who’s phone died a replacement quickly. Definitely recommend if one were an iPhone user that didn’t want to switch out SIM for international trip nor pay international fees of American carriers.",,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Amazon Customer,1,"May 12, 2017",True,Very bad. It does not work and I am trying ...,The cellphone was connected to another number. Very bad. It does not work and I am trying to return it.,11.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Kiana Foster,5,"August 6, 2018",True,AWESOME BUY!,"This item is in mint condition. NOT ONE SCRATCH, NOT ONE BLEMISH. I took it to the Apple store and compared it to a new 6S and saw a very slight difference in overall color. I am really happy with this seller and this item. Battery is also very good!",4.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Gahgawkzhe,4,"October 14, 2018",True,Competitively priced,I bought this new as a gift. Never heard of any problems with it or no request to return so I'm assuming it's performing as expected. Price was competitive and actually a bit better than walmart.com with prime shipping. I'm trying to be objective because I don't care for Apple products. No memory expansion is one big reason but also customer support. But it's a nice phone with ease of use high. And the installed or available to install software Garage Band is a nice digital music creator. So my issue with Apple notwithstanding it's a well made product at a competitive price that made the receiver happy so if Apple is your preference it's the deal for you.,1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Kelsey,1,"July 13, 2018",True,One Star,"phone was not in the package, only a charger",6.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Ed D,5,"April 29, 2019",True,iPhones I bought have all worked and last for years,I have for years bought refurbished iPhones for my family on amazon I only had 1 issue with a phone over the years and I had no issue getting another phone. I bought 3 in the past few months all have worked fine and hold up and you brand new when they arrive just buy from top prime sellers look at seller star rating many go under same iPhone heading but double check who selling it under that heading. They are not all the same,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Larry,5,"November 15, 2019",True,Purchased four and they all looked like new,"They look just like new and performed well. Nice packaging and great shipment time. I needed them to trade in for four iPhone 11's, but could not have been more satisfied with the product. To me, the phones all looked like replacement stock rather than used. Came with new, off-brand chargers and cables.",,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Omar A,5,"July 28, 2018",True,"Screen was perfect, body was perfect","Looks brand new. Battery life is at 83% according to the battery tester onboard the device. Screen was perfect, body was perfect, arrived with a Belkin charger cable and power adapter. So far so good.",2.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,AquaDiamond,3,"September 14, 2019",True,Battery health!,Bought the phone for my seven year old. Only flaw is the battery shuts the device off at 20%. Since it’s a refurbished device I wasn't able to use the battery test function. Fingerprint for security doesn’t work and the phone started shutting down randomly.,1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Mizsavvy,1,"March 18, 2019",True,REGRETS! REGRETS! REGRETS! Don’t buy from this vendor.,"I lost my 7s iPhone and replaced it with this phone. The battery life absolutely SUCKS! I can have 100%, talk 20 minutes and be down to 10%. I am very disappointed with this vendor and Amazon. I did not expect the performance of a brand new phone but I did expect decent battery life! I have turned into one of those people who is constantly looking for an outlet to plug in my phone charger. I have to keep a charger with me at all times. It is almost like I don’t have a phone because it is dead all the time.",,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B06XRG6S73,Carolyn M. Cleversley,4,"May 26, 2019",True,Move up,Very nervous about purchasing from online. My daughter in law gave me tips. Then I ordered. I am very pleased with the phone. No problem at all with one - had the background analyzed by by daughter in law and not a problem except they put in a new part and it was an Apple Part. I love the phone and am glad I did it.,,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
