review_text,date,rating
Good,March 02 2017,5
helpful app,March 02 2017,5
Deepak Deepak Korl Tv,March 02 2017,1
Good,March 02 2017,4
Gooe,March 02 2017,5
I like,March 02 2017,3
a cool screenreader,March 02 2017,4
blessing to the ones that need stuff like this a lot.,March 02 2017,5
Good,March 02 2017,5
I love this app I got dyslexia this phone to help me out a lot with my dyslexia it help me to read a bit more 🖒👊,March 02 2017,5
Not for me,March 02 2017,1
Monicawathen22@gmail,March 01 2017,5
Met a good looking woman I like so far,March 01 2017,4
Good to use,March 01 2017,5
Good Ok,March 01 2017,4
Not seen worst thing than this,March 01 2017,1
I like it,March 01 2017,5
Love it,March 01 2017,5
Irrelevant,March 01 2017,1
Matt Thank,March 01 2017,5
nice app i like it..,March 01 2017,5
Thank you I loved it,March 01 2017,4
I love it,March 01 2017,5
Its good,March 01 2017,4
Ok,March 01 2017,5
Pong,March 01 2017,1
I like it,March 01 2017,5
I don't use it   I don't want it  can't delete it,March 01 2017,1
When I tried this last year  I got SO mad cause i wanted to see what it was like and when i turned it on i couldnt turn it back off!!! And when i tried to open an app i had to click it twice. I dont recommend this app for anyone that is not blind,March 01 2017,1
This is a best app for visually impaired,March 01 2017,5
Please do not install it. But if you still want to install never activate it😠😠,March 01 2017,3
good app,March 01 2017,1
Sk,March 01 2017,5
Ok,March 01 2017,5
Awesome,March 01 2017,5
jon,March 01 2017,5
ok good,March 01 2017,5
Good,March 01 2017,5
Nice a,March 01 2017,5
Good Apps,March 01 2017,5
Dont ever install this waste of time is all thar it does annoying for me .. 😠😠😠😠😬,March 01 2017,1
Pagal,March 01 2017,5
It is not working in some apps like UC Browser and many others.I don't know whether this problem is with this app or the problem is in those apps.Also please facilitate the option to read telugu language also.,March 01 2017,4
Talkback Yes,March 05 2017,5
David Robert O'Connor 2001,March 05 2017,5
Good Apps,March 05 2017,5
It is a good app for Android devices.,March 05 2017,4
Not bad..,March 05 2017,5
Lol,March 05 2017,5
excellent,March 05 2017,5
T Force,March 05 2017,5
Whasapp,March 05 2017,5
I want to uninstall but it won't let me,March 05 2017,1
Nice,March 05 2017,5
I hate that you force us to have this stupid application. I know it's useful for disabled people  but I'm not one of them. I barely even have enough memory in my phone as it is and I can't delete this thing to free some space 😠,March 05 2017,1
The worst app .....always get hangs up.,March 05 2017,1
Thanks for Samsung galaxy note3,March 05 2017,5
Good,March 05 2017,5
If I can't uninstall the app then you deserve less than a star. You shouldn't force your customers,March 05 2017,1
I love it,March 05 2017,5
Awesome,March 05 2017,5
K.B.Rathod,March 05 2017,5
Have seen no results Show me something that I can rate?,March 05 2017,1
Nice in life,March 05 2017,5
Hopefully it will work,March 05 2017,5
Worst app... Not even good for disabled people... By mistake I activated it.. and was not even to go to settings to deactivate it.. Thank god I didn't use pattern lock on my phone.. because it doesn't allow you to slide or swipe.. not even to swipe for notification panel...,March 05 2017,1
I hate it .And I can not delete 😿,March 05 2017,1
Its a nuisance. if started by mistake  it is difficult to switch off,March 05 2017,1
Yeah,March 05 2017,5
Excellent,March 05 2017,5
Cant uninstall,March 04 2017,1
I have only turned it on 2 times but it's very informative. Guess it would be very useful under the right conditions.,March 04 2017,5
I dont like it because napakatagal at ang boring,March 04 2017,1
Cccc Hhhh,March 04 2017,5
Very usefully and informative.,March 04 2017,3
Love this app,March 04 2017,5
Arvind Kumar,March 04 2017,5
nice,March 04 2017,5
Very cool and nice,March 04 2017,5
This is a very bad app,March 04 2017,1
I have never used this before but I think it is a nice for the blind to be able to have a table and be able to use it,March 04 2017,5
Good app,March 04 2017,5
Great stuff,March 04 2017,5
Its alright i just don't like it,March 04 2017,1
Update Version,March 04 2017,3
Biixi ASUS device,March 04 2017,5
Useless,March 04 2017,1
Just started,March 04 2017,4
Love this application,March 04 2017,5
Stupid,March 04 2017,1
"This app is causing multiple issues on my pixel. The volume controls stop working and the Google assistant feedback sound no longer plays when saying """"OK Google""""",March 04 2017,1
sa0969777898,March 04 2017,5
HH BB,March 04 2017,5
THIS AAP LITERALLY MADE ME CRY!! if u are not blind donot install this !! People with eyesight cannot handle it''' I was suffering so hard to just disable it. .. Worst experience. ...,March 04 2017,1
I hate this app it messes up my other,March 04 2017,1
Very nice,March 04 2017,5
GOOGLE Talk ,March 04 2017,5
Goody Good,March 04 2017,5
Aslam Aslam,March 04 2017,1
Good,March 04 2017,5
No word.......,March 04 2017,5
Well done Google,March 04 2017,5
Excellent,March 04 2017,5
Work great for me,March 04 2017,5
Nice Nice,March 04 2017,5
Will check out and decide later.,March 04 2017,3
Awesome,March 04 2017,5
Love you Google,March 04 2017,5
Good,March 04 2017,5
nice,March 04 2017,5
ok,March 04 2017,5
Verry nice,March 04 2017,5
Not intersting?,March 04 2017,4
Like it Fast and essential,March 04 2017,4
Loving it.,March 03 2017,5
Godd also need more improvement,March 03 2017,5
Nice,March 03 2017,5
Good like app,March 03 2017,5
I have no need for this app. Great idea though!,March 03 2017,4
This takes my space,March 03 2017,1
I am going to love it i think,March 03 2017,5
Lying,March 03 2017,5
Nice,March 03 2017,5
Tite,March 03 2017,5
It always bothers me formula reason and won't let me uninstall the app,March 03 2017,1
Good,March 03 2017,4
Ok,March 03 2017,5
Great,March 03 2017,4
This app is a great concept and I am happy to have it but it has its flaws. The predictive text as always anticipating what I might say because I used the same type of conversations but many times it will miss type words or put in what it thinks I said. When I end a sentence it will write out the word question mark or the word period or whatever else I need to use. Unfortunately I am always stopping and have to erase what the app puts in and sometimes it won't even type anything in. Speak very clearly into this app but it has its own mind sometimes,March 03 2017,3
UV,March 03 2017,5
nice awesome,March 03 2017,4
I start this but my phone don't respons and it format,March 03 2017,3
Pravash I like it,March 03 2017,5
Can't get rid of it. Store should have setting to hide updates for apps I don't want to have on my phone.,March 03 2017,1
I trying what is apps working..,March 03 2017,3
Dxtroydj,March 03 2017,5
Google talk,March 03 2017,5
This is very good servis,March 03 2017,4
I thkin nice,March 03 2017,5
Nice,March 03 2017,5
Google talkback Ok,March 03 2017,5
Useful,March 03 2017,5
Doesn't have a purpose to be in a phone  it's probably being installed in are cell phones to be spyed on.,March 03 2017,1
Woos Good,March 03 2017,5
Useless app of arrogant google. Cannot uninstall,March 03 2017,1
Not bad,March 03 2017,5
Very natural speaking voice,March 03 2017,5
verry good,March 03 2017,5
What kind of sick twisted psycho developed this app. I skipped the tutorial  and then suddenly my new phone becomes non responsive. Complicated interface. Never install it. I would personally like to punch the developer  who forces this app in every single handset.,March 03 2017,1
Good,March 03 2017,5
Google  why do you insist on every single user having this app? To a great majority of people it's not only useless but is causing much distress and significant hair loss. Be a good sport and make it optionall. Please!,March 03 2017,1
Very very very very good,March 03 2017,5
Worst app in my life...... Hang up my phone,March 03 2017,1
its pop,March 07 2017,1
I don't use this. I can see.,March 07 2017,1
Ok,March 07 2017,5
Best apps,March 07 2017,5
Good Great,March 07 2017,5
My volume buttons stopped working on my Pixel XL. Discovered it was a widespread problem and the fix is to uninstall the latest update to this app. Very bad! Update 3/7/2017: The bug still exists. I continually have to uninstall the updates. This is getting old!,March 07 2017,1
Waste of money,March 07 2017,1
I like it,March 07 2017,4
Keep coming on,March 07 2017,1
this app is so awesome. it is very easy to use and has really changed my life it makes me feel as if i am not blind. thank you so much google..,March 07 2017,5
Google talk Good,March 07 2017,5
Nice,March 07 2017,2
Good,March 07 2017,5
I think that it nice,March 07 2017,5
I can't answer my phone an talk no one can hear me?,March 07 2017,4
Turning on TalkBack disabled my drag down shortcuts and selecting specific things became a nightmare. Even turning off TalkBack took several minutes.,March 07 2017,2
use for good,March 07 2017,5
Best,March 07 2017,5
I love it It works perfectly,March 07 2017,3
I don't like,March 07 2017,1
Boring Its so boring,March 07 2017,1
Mast Download nahi ho ta sdcard may,March 07 2017,5
Boring,March 07 2017,1
SS,March 06 2017,5
Nothing,March 06 2017,2
Sometimes,March 06 2017,5
I want to delete this from my tablet. Get pissed off when you installed these in my tablet. You are invading my privacy. Need to get rid of this. Thank you.,March 06 2017,1
Thanks Google for yet another great technology tool!,March 06 2017,5
Bothers me asking me questions when im not talking to it.. Disrupts apps i actually want to use.. Hate it..,March 06 2017,1
Good Apps Google,March 06 2017,5
Great,March 06 2017,5
Really annoying,March 06 2017,1
Great app,March 06 2017,5
Nice,March 06 2017,3
Ever since I installed this app is Google talking back at me!,March 06 2017,1
Volime key doesnt work pixel xl,March 06 2017,1
I loved,March 06 2017,5
Vedaneesookhun,March 06 2017,5
Gr8,March 06 2017,5
Yet another useless 'but we'll jamm it down your throat just cause we can' Google app. Useless unless you're handicapped  then it might be very useful  but for most of us yet another waste of space... When will Google realise they're creating a lot of angry customers that don't have an alternative  but will run away the moment they can?,March 06 2017,1
Nice one,March 06 2017,5
Woww....,March 06 2017,3
Good,March 06 2017,5
Swag,March 06 2017,5
Excellent!,March 06 2017,5
MD SAHIB,March 06 2017,5
Not network sacses,March 06 2017,4
Thanks for excellent assistance for visual impaired users. Tutorials are excellent for beginners.,March 06 2017,3
It's nice and helpful,March 06 2017,5
Nice,March 06 2017,5
Basheermahar Very nice,March 06 2017,5
Am OK with it,March 06 2017,5
After installing it does not allow the volume button to work at all. M using Google pixel,March 06 2017,1
Good,March 06 2017,5
It's great  easy to use,March 09 2017,5
I think its very convenient for everyone I imagine its an matter of opinion don't you think??,March 09 2017,5
If anybdy uses ds app wud go 2 a mental assilam,March 09 2017,1
nice,March 09 2017,5
Nice,March 09 2017,5
Bad think,March 09 2017,1
Another unused piece of bloatware.,March 09 2017,1
Do think app touched yellow color because not fun Google,March 09 2017,5
Irritated me very much,March 09 2017,1
Superb,March 09 2017,5
Ok,March 09 2017,5
Good Good,March 09 2017,4
nice,March 09 2017,5
Nice,March 09 2017,4
Good thanks,March 09 2017,5
Loved it,March 09 2017,5
Mast,March 09 2017,5
I don't want this app and can't remove it.,March 08 2017,1
Good Awesome,March 08 2017,4
Great,March 08 2017,5
Annoying,March 08 2017,1
This app keeps messing up my google pixel's volume control  please fix this.,March 08 2017,1
F Good,March 08 2017,4
Thankx to Google talk back,March 08 2017,4
Nice one,March 08 2017,4
Hacking. Ugh yuck,March 08 2017,1
wow,March 08 2017,5
My phone doesn't want me to add administrators it says tts language not supported.. And says talk back will be turned off but it already is when I try to give it permissions says the same thing,March 08 2017,1
